model	nDCGRendle2020	Recall	dataset_name	strategy	cutoff	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
UserKNN	0.0349016403426363	0.04059921394272	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
UltraGCN	0.0429852641389482	0.0520975401179341	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
DirectAU	0.0374207030311399	0.0450051410336006	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
GFCF	0.0191466028793546	0.025107509807185	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
GFCF	0.002784733005901	0.0034231063756852	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
UserKNN	0.0009506319581693	0.001269793238495	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
DirectAU	0.0011131390083787	0.0013568786747593	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
UltraGCN	0.0064530480023888	0.0081910248322476	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
SimpleX	0.0009043349428576	0.0011355723273387	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
LightGCN	0.0028248657657932	0.0031837333239431	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
BPRMF	0.0027082644020977	0.0031566203543928	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
ItemKNN	0.0010931228056352	0.0016018891572231	yelp	least_favorite	1	27999	18.099400542559415	1.257664191147095	2.393076923076923	0.3789566588018666	8.547008547008547e-05	-4.068185861746161	0.4123698221212418	0.0	1.4105644978462937	1.0	2.393076923076923	0.14939294899427727	0.0	0.3789566588018666	0.5636162119952643	0.5636162119952643	0.5636162119952643	-0.24901652322978265	-0.24901652322978265	-0.24901652322978265	0.7991356834172649	0.0	0.7991356834172649	0.0	0.7991356834172649	0.0	-0.09737947656007867		-0.09737947656007867		-0.09737947656007867		0.9999999999999984		0.16544340869316762	0.050579872163576005	0.13636997172545634	0.8914011739843127	0.8914011739843127	0.0	0.19410738327075505
UltraGCN	0.108159574628136	0.1374582147466581	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
DirectAU	0.0922895064178552	0.117064897067953	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
SimpleX	0.0919557336129884	0.1161720561810887	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
ItemKNN	0.0851596481701053	0.1076703417887912	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
GFCF	0.1036680229242307	0.1308469130568866	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
LightGCN	0.0905474905092128	0.1161264776789222	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
UserKNN	0.0916452677329517	0.1137487879899229	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
BPRMF	0.0909788162459416	0.1177907184516187	amazon-book	random	12	172884	13.764158165321989	1.1387496544990163	1.0955893536121672	0.03964780334647914	0.0009125475285171104	-3.039744506778152	0.4362205150766821	0.0	12.54737453278659	12.0	13.147072243346006	1.098552861657073	1.0791812460476249	1.118829049394104	0.048846299149672326	0.12397812318182735	0.08233635474141705	-1.3111683351132997	-0.9066549424153652	-1.0844083643330873	0.04731077081978083	0.050528607640071284	0.08982443303423103	0.16139654249409946	0.08982443303423103	0.07413249588479613	-1.3250399760678953	-1.2964626689607648	-1.0466055153521692	-0.7921057731568067	-1.0466055153521692	-1.1299913778528017	0.4891984512896085	0.11864268242160905	0.8229492029337591	0.08516785949535223	0.21308939002659047	0.8790132938757027	0.9328232472722569	0.5151742921926454	0.2581836920438373
DirectAU	0.1058368361650164	0.1330007012894304	amazon-book	random	15	214010	13.770436957482504	1.1389477213181165	1.0945904877678163	0.03925166970827877	0.0011285963058001644	-2.9474613756265216	0.4295543266226371	0.008365752482094278	15.525408973847435	14.854584576941766	16.25968697766297	1.1910430492831283	1.171860510837456	1.2111121805457348	0.04057171878057929	0.10159886435117824	0.06888944110668183	-1.3917765934514659	-0.993111146469158	-1.161847338622343	0.039637270723270855	0.04159455673542215	0.07624213393607279	0.1293541002644439	0.07492382277326891	0.06228426433487577	-1.4018962570785425	-1.3809634995281577	-1.1178049567599246	-0.8882198004688959	-1.125380072100567	-1.2056216608164152	0.4849268829087874	0.1061424623161024	0.8229812227521675	0.08311512212446888	0.21471733711639396	0.8789678543009043	0.9357128867476644	0.5157027031480882	0.2547685101129604
LightGCN	0.1008258884938951	0.1286111737481266	amazon-book	random	15	214010	13.770436957482504	1.1389477213181165	1.0945904877678163	0.03925166970827877	0.0011285963058001644	-2.9474613756265216	0.4295543266226371	0.008365752482094278	15.525408973847435	14.854584576941766	16.25968697766297	1.1910430492831283	1.171860510837456	1.2111121805457348	0.04057171878057929	0.10159886435117824	0.06888944110668183	-1.3917765934514659	-0.993111146469158	-1.161847338622343	0.039637270723270855	0.04159455673542215	0.07624213393607279	0.1293541002644439	0.07492382277326891	0.06228426433487577	-1.4018962570785425	-1.3809634995281577	-1.1178049567599246	-0.8882198004688959	-1.125380072100567	-1.2056216608164152	0.4849268829087874	0.1061424623161024	0.8229812227521675	0.08311512212446888	0.21471733711639396	0.8789678543009043	0.9357128867476644	0.5157027031480882	0.2547685101129604
